Event ID,Timestamp,Source IP,Destination IP,User Agent,Attack Type,Attack Severity,Data Exfiltrated,Threat Intelligence,Response Action
31ec51bf-8d01-49ec-9783-cb67e4799dc9,2021-02-25 01:28:19,150.199.96.23,34.245.162.53,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_9_3) AppleWebKit/536.2 (KHTML, like Gecko) Chrome/44.0.830.0 Safari/536.2",Insider Threat,Medium,True,Ahead opportunity west support house strong together.,Blocked
33a33d0f-e7a3-4d66-8848-ebe398a79791,2020-10-22 12:06:55,126.41.87.12,222.53.213.93,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_1 rv:4.0; nso-ZA) AppleWebKit/531.2.6 (KHTML, like Gecko) Version/4.0 Safari/531.2.6",Phishing,Medium,False,Study story approach operation face agent.,Recovered
98c0a7a6-2bfa-45e2-874a-3d68c98b6336,2022-08-08 19:49:41,212.205.163.177,176.49.158.13,Opera/9.26.(X11; Linux i686; sid-ET) Presto/2.9.161 Version/10.00,DDoS,Medium,False,Away chance fear customer gas mother.,Contained
41aa962f-c377-4285-937c-7728db970754,2021-09-27 17:36:32,80.133.101.25,108.51.186.44,"Mozilla/5.0 (iPhone; CPU iPhone OS 4_2_1 like Mac OS X) AppleWebKit/532.1 (KHTML, like Gecko) FxiOS/9.7l8359.0 Mobile/43D878 Safari/532.1",Ransomware,High,False,Yard black choose city daughter successful her fish.,Blocked
43de1e49-7444-4136-b481-13ed64da0b33,2021-09-04 06:54:32,145.141.41.35,205.149.46.56,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.0; Trident/3.0),Malware,Low,True,Board mention you happy ok.,Recovered
f6200b7f-3c2b-46db-8b1d-3d00f06a78df,2022-05-23 06:25:03,32.149.75.108,120.139.11.174,Opera/9.53.(Windows 98; Win 9x 4.90; az-AZ) Presto/2.9.164 Version/12.00,Malware,High,False,Be whole range experience once to.,Contained
ad24c00e-676f-4271-8b21-fd34201f7d1f,2021-06-07 02:05:17,76.81.28.211,5.200.130.161,Mozilla/5.0 (Windows NT 5.2; nan-TW; rv:1.9.1.20) Gecko/2016-05-03 21:37:26 Firefox/9.0,DDoS,High,False,Benefit its institution cultural customer data old compare.,Blocked
5f868b7e-8439-483f-998a-7ee0479e5151,2020-04-15 01:06:34,59.97.220.193,66.239.23.2,Opera/8.13.(Windows 98; Win 9x 4.90; cv-RU) Presto/2.9.167 Version/10.00,Insider Threat,Low,False,Dark other minute hundred dark later.,Contained
056ca094-10c9-4cd2-b705-02fb1b85cf61,2023-03-18 13:10:13,191.192.23.155,143.163.85.220,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.01; Trident/4.0),Ransomware,High,False,Surface stage bag term past serve.,Contained
ede5b3d4-9551-4e35-9f5c-3ecd41cd2ec1,2020-05-07 10:17:37,204.62.22.145,192.24.169.212,Mozilla/5.0 (Android 5.0; Mobile; rv:5.0) Gecko/5.0 Firefox/5.0,Ransomware,Low,False,Strategy break to window program seem worry.,Recovered
d614ff04-e4ad-4866-b21b-794953475c89,2022-07-28 11:46:59,163.175.82.220,85.74.32.168,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/534.0 (KHTML, like Gecko) Chrome/59.0.879.0 Safari/534.0",Malware,High,False,Physical sort how carry.,Recovered
e8c1c1e9-aea7-4855-8e4d-7a49483fce82,2021-01-01 21:10:35,114.11.89.62,66.174.34.111,Opera/8.97.(X11; Linux i686; de-AT) Presto/2.9.185 Version/10.00,DDoS,Critical,True,Respond yeah wife major different.,Blocked
e6e4438e-7cf0-497c-9465-b03478d98d78,2022-11-07 07:56:48,11.249.200.167,23.216.31.124,Opera/8.25.(Windows NT 5.1; tt-RU) Presto/2.9.167 Version/10.00,DDoS,Low,False,There environmental Mrs upon throw any six.,Eradicated
5ee37dd3-6ec3-42b6-9a00-bf6f298bd7e2,2022-05-08 20:58:34,44.208.233.108,29.44.242.233,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_0 like Mac OS X; wae-CH) AppleWebKit/534.36.2 (KHTML, like Gecko) Version/4.0.5 Mobile/8B117 Safari/6534.36.2",Insider Threat,Low,False,Though difference task push mother kind time.,Blocked
a8a1cdb5-01c5-4f1f-91bd-bd370f31426a,2021-09-04 12:13:17,217.251.118.231,65.104.132.56,"Mozilla/5.0 (Windows; U; Windows NT 5.2) AppleWebKit/531.49.3 (KHTML, like Gecko) Version/5.1 Safari/531.49.3",Phishing,High,True,Environmental sense everyone under executive.,Eradicated
6edb2bfc-fd12-4180-a9d5-e281b49bb337,2022-02-06 13:00:45,149.123.194.248,172.227.87.100,Opera/9.85.(Windows NT 5.1; ia-FR) Presto/2.9.190 Version/11.00,Phishing,Low,False,Stand organization although ever water.,Eradicated
d2a6951f-7b99-4e12-ba5d-76ec2ada253f,2024-01-02 14:44:50,80.152.152.223,63.29.55.108,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 5.0; Trident/4.0),Malware,High,False,Since treatment author oil station.,Eradicated
0b245c4d-7d44-49df-b77c-359a3ee807fb,2022-08-12 16:29:16,201.185.91.192,83.103.16.196,"Mozilla/5.0 (Linux; Android 4.4.1) AppleWebKit/534.2 (KHTML, like Gecko) Chrome/39.0.847.0 Safari/534.2",Malware,Critical,False,Rise such environment serve.,Eradicated
59f09591-e69e-486d-98e8-dc50550c68ab,2020-05-31 18:40:44,145.44.140.132,199.7.147.222,"Mozilla/5.0 (Windows; U; Windows NT 4.0) AppleWebKit/532.3.7 (KHTML, like Gecko) Version/4.1 Safari/532.3.7",Phishing,Critical,False,State unit role imagine.,Contained
f4e32167-d77a-4575-9b98-a3d74a462f0a,2023-05-20 21:35:14,66.73.162.3,55.130.220.64,Opera/8.32.(X11; Linux x86_64; cs-CZ) Presto/2.9.163 Version/10.00,DDoS,High,False,Tv leg woman.,Blocked
baf3e61d-52f6-4fd6-a1d4-bdd496f82eee,2023-03-10 22:53:58,17.96.177.161,152.252.240.33,"Mozilla/5.0 (Windows NT 6.0) AppleWebKit/534.2 (KHTML, like Gecko) Chrome/39.0.827.0 Safari/534.2",Insider Threat,High,True,Such religious today could either interest glass.,Eradicated
a9a95741-5730-46fc-be4b-d153881b05a0,2021-02-26 15:47:16,154.193.129.11,33.240.140.19,Opera/9.76.(Windows NT 5.01; nr-ZA) Presto/2.9.166 Version/12.00,Insider Threat,High,False,Instead spend husband work green hope option as.,Eradicated
c7ce7b59-37c2-4558-ac4a-2564e7054aef,2021-02-01 05:06:44,118.66.125.69,116.64.133.39,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 5.01; Trident/3.1),Phishing,Critical,False,Would clearly six about school heart pay.,Blocked
fdc11b1c-c4fd-4e78-a00a-10e1e9290e29,2021-06-25 02:20:16,32.125.73.184,102.49.72.70,Mozilla/5.0 (compatible; MSIE 9.0; Windows 95; Trident/3.1),Ransomware,Low,False,Reality determine majority eat.,Contained
5b981d33-5aed-411b-b2ad-41dd07e33a7a,2021-08-11 05:08:21,113.8.61.125,219.10.41.197,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_0; rv:1.9.4.20) Gecko/2013-01-29 19:06:29 Firefox/3.8,Malware,Critical,False,Big once share when somebody.,Eradicated
4c9669d0-9336-4e4a-bb4e-9d7718cf573d,2022-01-27 13:20:27,115.131.129.132,102.193.148.9,"Mozilla/5.0 (iPhone; CPU iPhone OS 9_3_5 like Mac OS X) AppleWebKit/531.1 (KHTML, like Gecko) FxiOS/18.7f9411.0 Mobile/55X993 Safari/531.1",Malware,Low,False,Although simple miss he matter buy.,Contained
a60da88a-d9a0-49f7-a299-d4ae23060d32,2021-10-25 21:45:30,22.204.101.195,21.114.140.121,Mozilla/5.0 (Windows NT 6.2; iu-CA; rv:1.9.1.20) Gecko/2012-08-14 11:10:12 Firefox/15.0,Insider Threat,High,False,Guy do member.,Contained
c616ef7b-77a3-4ba7-bb20-bb3d368b3df9,2021-11-11 10:43:14,154.26.240.231,40.140.134.51,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_8_5 rv:5.0; ro-RO) AppleWebKit/533.27.4 (KHTML, like Gecko) Version/4.0.5 Safari/533.27.4",Malware,Critical,False,Memory report officer surface race.,Eradicated
9164ebce-f9df-4b31-9cc4-caa401b23b93,2023-05-23 03:20:37,139.77.62.187,209.72.84.125,Opera/8.90.(X11; Linux x86_64; tl-PH) Presto/2.9.166 Version/10.00,Phishing,Medium,False,Purpose stuff audience rule.,Contained
fca08b7f-678e-4bd3-9dff-a935fd1a7cf3,2021-01-13 14:31:41,205.41.87.2,129.96.238.30,Mozilla/5.0 (Windows NT 5.1; sq-AL; rv:1.9.2.20) Gecko/2014-03-27 23:31:20 Firefox/15.0,Malware,Critical,False,Six person democratic local deal evening.,Eradicated
e1578892-34e0-4956-b1e0-67a7af67e177,2021-09-02 23:05:40,43.87.155.149,188.30.208.13,Opera/9.21.(Windows CE; ug-CN) Presto/2.9.180 Version/10.00,Malware,Critical,False,Start here near only history away.,Contained
16ffa197-61e8-4ff9-8e2b-b0f62fec7109,2022-08-03 13:36:03,154.70.51.7,105.120.168.155,Opera/8.36.(X11; Linux x86_64; gd-GB) Presto/2.9.177 Version/12.00,DDoS,High,False,Somebody view generation build instead health stage new.,Eradicated
3e486687-866a-4c9f-b994-ea40a4bf6be4,2022-11-11 05:42:16,140.249.26.157,197.252.96.122,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_8_3 rv:3.0; lzh-TW) AppleWebKit/531.41.2 (KHTML, like Gecko) Version/4.0.5 Safari/531.41.2",Phishing,High,False,Believe suffer north local film agent into myself.,Recovered
da40ccc8-25b6-4794-908e-3657f374ca36,2023-09-06 10:02:53,64.143.165.34,137.44.187.234,Opera/8.33.(X11; Linux x86_64; az-AZ) Presto/2.9.188 Version/12.00,Phishing,High,False,Red happen room officer level.,Contained
5f2fa122-c4f6-4ce8-bd2e-d58d1f004074,2020-06-07 22:20:01,1.157.214.181,205.26.239.246,Opera/8.48.(X11; Linux x86_64; az-AZ) Presto/2.9.168 Version/12.00,Insider Threat,Low,False,Skin despite story human likely.,Contained
cd799e0f-6761-4b86-a373-0d38a6405efc,2020-07-27 12:42:01,210.68.141.96,107.115.242.105,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.01; Trident/4.0),Phishing,High,False,Believe fast meet rule their laugh.,Contained
aaa3d20f-b8f5-4784-85ec-0471983e82d8,2022-10-18 05:54:23,52.167.178.43,73.19.205.76,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 5.01; Trident/4.0),Malware,High,False,Deal artist low drive land capital none blood.,Contained
5428ddf2-9064-491b-bdc6-a7bb0abf2dc2,2023-01-17 14:25:10,167.202.143.53,69.77.24.196,"Mozilla/5.0 (iPhone; CPU iPhone OS 9_3_6 like Mac OS X) AppleWebKit/531.1 (KHTML, like Gecko) CriOS/63.0.842.0 Mobile/75F988 Safari/531.1",Ransomware,Critical,False,Even world see behavior enjoy any must ahead.,Eradicated
de469fa2-08b2-433c-bc65-033523dd0cbb,2022-04-04 06:51:57,207.194.111.204,206.195.60.247,"Mozilla/5.0 (Windows NT 4.0) AppleWebKit/534.1 (KHTML, like Gecko) Chrome/37.0.841.0 Safari/534.1",Phishing,Critical,False,Direction fight visit one.,Blocked
ec3a41af-18be-49d7-9ef8-8d54af83a18f,2022-07-17 17:49:04,11.223.75.2,102.122.171.87,Opera/9.20.(Windows NT 6.2; brx-IN) Presto/2.9.184 Version/11.00,Ransomware,Medium,False,Network professor throughout picture even organization if.,Recovered
6b6ecfc3-4377-48bf-8ac8-3d8d3713ab33,2020-07-06 17:38:19,75.217.201.93,116.191.78.23,Mozilla/5.0 (X11; Linux i686; rv:1.9.7.20) Gecko/2023-07-11 13:21:56 Firefox/9.0,DDoS,Critical,False,Keep he management effect inside capital wind.,Blocked
e4af0d4a-f303-4a0c-9a1a-1ac2a699dda0,2022-02-16 15:53:28,114.163.198.230,91.66.10.197,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 5.0; Trident/3.0),Malware,Medium,False,Spend must recent.,Recovered
39438123-2c62-4fae-a3cc-f9403786be77,2020-03-01 09:06:41,124.237.89.164,16.198.64.28,"Mozilla/5.0 (Linux; Android 9) AppleWebKit/531.2 (KHTML, like Gecko) Chrome/28.0.813.0 Safari/531.2",Phishing,High,False,Director fact wonder firm.,Eradicated
bc221562-b249-40d7-8354-d4f4767c61ea,2023-04-14 08:16:19,171.14.54.161,89.131.44.178,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_6_5 rv:6.0; tg-TJ) AppleWebKit/532.44.7 (KHTML, like Gecko) Version/4.0 Safari/532.44.7",Phishing,High,False,Subject student office structure wonder concern live.,Contained
d19aee82-6b1a-43ac-bdd0-2587460ca2e9,2021-09-24 23:57:40,114.109.67.95,45.62.83.100,Opera/9.98.(X11; Linux x86_64; ha-NG) Presto/2.9.164 Version/10.00,Malware,High,False,Mention way want the.,Contained
84e8dfb2-ee72-4120-bc4f-f8bcbe609f27,2021-01-28 09:12:41,31.49.143.13,106.173.101.47,"Mozilla/5.0 (iPhone; CPU iPhone OS 7_1_2 like Mac OS X) AppleWebKit/534.1 (KHTML, like Gecko) FxiOS/15.5d9643.0 Mobile/80M936 Safari/534.1",Malware,Medium,False,Finish sure news.,Blocked
e5b9f9c0-209f-4694-b0ad-dec4f3737e30,2022-09-27 14:29:35,35.60.175.238,82.165.16.198,Opera/9.84.(Windows NT 6.2; bo-IN) Presto/2.9.176 Version/11.00,Ransomware,Low,False,Recognize describe short woman.,Contained
2687685d-d742-4ea0-b1a4-838b3e52e8e0,2021-11-12 10:30:23,33.21.0.101,138.67.225.240,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_3 like Mac OS X; sv-SE) AppleWebKit/535.44.5 (KHTML, like Gecko) Version/4.0.5 Mobile/8B111 Safari/6535.44.5",Insider Threat,Medium,False,Gas include along.,Recovered
d4f9a2f3-9d67-4933-a518-1fb472dd72df,2024-01-29 04:48:06,16.205.30.156,200.102.55.214,"Mozilla/5.0 (Windows; U; Windows NT 5.2) AppleWebKit/532.37.1 (KHTML, like Gecko) Version/4.0.3 Safari/532.37.1",Malware,Medium,False,Simply break teacher create seek color yes.,Eradicated
3fa2877f-525e-42b0-9d46-e28a5c6cb5eb,2022-01-01 13:40:29,29.96.102.55,52.226.250.136,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_0 like Mac OS X; szl-PL) AppleWebKit/533.24.5 (KHTML, like Gecko) Version/3.0.5 Mobile/8B115 Safari/6533.24.5",Malware,Medium,False,Test radio top.,Blocked
81b39f68-8ee6-4374-b175-e9cb22a344ec,2021-09-21 19:31:31,55.23.146.108,36.24.39.115,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/534.0 (KHTML, like Gecko) Chrome/61.0.844.0 Safari/534.0",Malware,Critical,False,Move sister baby number huge.,Contained
ce71d142-ff99-4723-9fda-5bfc6964d96a,2023-09-04 18:10:50,35.20.209.179,24.173.6.89,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 6.0; Trident/5.0),Ransomware,High,True,Answer popular attack.,Blocked
bd331c5b-f1a7-4715-92e3-988a7577ad73,2020-07-06 17:35:57,212.58.233.157,167.56.82.150,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 5.0; Trident/5.0),Malware,High,True,Box agreement argue.,Eradicated
a6022177-3568-4f99-8c83-22de0cf6bfe6,2021-02-16 15:43:10,69.56.227.17,96.206.248.27,Mozilla/5.0 (Android 4.3.1; Mobile; rv:20.0) Gecko/20.0 Firefox/20.0,Malware,Low,False,Short until affect industry late American.,Contained
15785537-ea73-48e9-b95c-464105f81fac,2022-01-10 14:29:53,1.213.35.209,173.2.47.147,Opera/8.41.(X11; Linux x86_64; fa-IR) Presto/2.9.160 Version/10.00,Ransomware,Medium,False,Middle impact concern.,Contained
c65b8b54-37b9-4360-93fe-4efa39b16693,2023-05-27 23:53:00,165.95.204.65,114.165.182.4,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6 rv:6.0; mn-MN) AppleWebKit/535.14.4 (KHTML, like Gecko) Version/5.0.3 Safari/535.14.4",Malware,Low,False,Exist may support ever its purpose company.,Eradicated
490d2539-e53d-4420-b1af-1fcd6874a7d8,2023-12-29 03:41:10,42.174.13.7,178.163.249.129,"Mozilla/5.0 (Linux; Android 3.2.1) AppleWebKit/535.0 (KHTML, like Gecko) Chrome/35.0.813.0 Safari/535.0",Malware,Low,False,Media may employee reveal improve thing.,Recovered
f8e67628-29ff-4669-877e-040776b0dc20,2020-06-04 06:46:15,41.75.35.206,148.68.238.141,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_4_8 like Mac OS X) AppleWebKit/532.1 (KHTML, like Gecko) FxiOS/11.4q8117.0 Mobile/84U801 Safari/532.1",Ransomware,Low,False,Which product professional final environmental television.,Eradicated
84433b10-1d98-4f35-9315-7be42a1f3916,2020-11-17 05:37:11,139.42.93.254,84.188.22.105,Opera/9.41.(X11; Linux i686; ckb-IQ) Presto/2.9.171 Version/10.00,Malware,High,False,Skin tonight apply cover debate color section.,Contained
77555938-834e-400d-9087-44e2f5343899,2020-02-15 21:53:41,123.244.97.180,156.61.222.227,Mozilla/5.0 (Windows NT 5.01; aa-ET; rv:1.9.1.20) Gecko/2017-07-12 13:32:17 Firefox/8.0,Malware,Low,True,Happy another save officer discuss area medical.,Contained
51af5f46-aa62-41ad-99bf-2d00c0235e37,2021-11-08 01:02:12,205.68.7.230,76.48.254.253,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_4_8 like Mac OS X) AppleWebKit/531.2 (KHTML, like Gecko) CriOS/49.0.842.0 Mobile/92F636 Safari/531.2",Malware,Critical,False,Stage defense someone leader.,Recovered
2472ecbe-fcd1-445e-a270-a55815403055,2023-07-21 12:26:43,51.169.142.64,102.173.171.21,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_7_1) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/59.0.875.0 Safari/535.2",DDoS,Low,False,Would fact occur market she however.,Recovered
08880a59-7032-41b7-be1f-4ae297da3c1c,2020-07-16 09:14:52,57.175.13.84,99.43.198.224,"Mozilla/5.0 (Windows NT 5.0) AppleWebKit/532.2 (KHTML, like Gecko) Chrome/37.0.833.0 Safari/532.2",Ransomware,Medium,False,Collection listen public many.,Contained
2d4942c5-8acc-4b5a-9f00-303828956d9b,2020-04-15 13:34:19,37.218.193.240,70.52.51.65,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_9 rv:2.0; ts-ZA) AppleWebKit/535.34.6 (KHTML, like Gecko) Version/4.0.3 Safari/535.34.6",Ransomware,Critical,False,Democrat camera professor admit.,Eradicated
f34454e5-50c7-4c29-9def-c9d3dd4a4b68,2021-09-25 15:33:18,190.12.72.126,90.4.142.77,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_5_2) AppleWebKit/533.1 (KHTML, like Gecko) Chrome/36.0.858.0 Safari/533.1",Malware,Critical,False,Cell doctor short turn.,Contained
ba43b60d-6309-4038-8e7f-0e8a8e5940dd,2021-10-10 06:32:22,146.221.23.77,61.213.171.235,"Mozilla/5.0 (iPad; CPU iPad OS 10_3_4 like Mac OS X) AppleWebKit/536.2 (KHTML, like Gecko) FxiOS/15.2j5041.0 Mobile/93A609 Safari/536.2",Malware,Medium,False,He standard wait decision staff seek look.,Eradicated
36d1ad59-d6da-4afc-a3cf-5443204a5876,2021-01-12 07:49:04,150.206.23.100,62.134.242.123,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_0 like Mac OS X; sc-IT) AppleWebKit/535.37.6 (KHTML, like Gecko) Version/3.0.5 Mobile/8B111 Safari/6535.37.6",Insider Threat,Low,False,Candidate foot catch accept though though lead.,Eradicated
82e7b274-413a-4ea0-bb6c-ef7067968332,2021-03-13 03:49:50,25.192.163.211,182.140.255.123,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_1 rv:2.0; ta-LK) AppleWebKit/535.37.5 (KHTML, like Gecko) Version/5.0.5 Safari/535.37.5",Phishing,Medium,False,Six build your college after.,Recovered
7bf0bbea-28bf-49c0-a1b0-380ecd8b0564,2021-11-06 17:40:33,23.70.179.221,128.217.230.217,Mozilla/5.0 (Android 1.6; Mobile; rv:68.0) Gecko/68.0 Firefox/68.0,Phishing,Medium,False,Set old knowledge quickly million.,Eradicated
5c18bdcb-15ea-4640-9027-9dd1e1b5b21a,2021-07-31 22:40:46,52.56.70.66,74.67.195.61,"Mozilla/5.0 (Windows; U; Windows 98; Win 9x 4.90) AppleWebKit/534.38.1 (KHTML, like Gecko) Version/5.0.1 Safari/534.38.1",Ransomware,Critical,False,Century will natural meet news show campaign next.,Contained
715c98b6-a619-43df-9722-152cd46fda10,2021-11-09 02:12:28,125.89.50.60,81.115.155.48,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.0; Trident/4.1),Ransomware,Low,False,Office southern medical buy.,Eradicated
7269eda6-f2be-4f08-be36-a47df6da6685,2022-07-03 08:00:49,197.165.176.248,194.151.76.141,Mozilla/5.0 (compatible; MSIE 9.0; Windows 98; Trident/3.0),DDoS,Critical,False,Manager hope nice before far significant.,Recovered
7cfbeb21-21fb-4a75-93ac-07ec9c7c7a69,2021-03-22 16:09:08,21.94.187.166,180.80.79.143,"Mozilla/5.0 (iPhone; CPU iPhone OS 4_2_1 like Mac OS X) AppleWebKit/536.2 (KHTML, like Gecko) FxiOS/18.0w9886.0 Mobile/64O289 Safari/536.2",Insider Threat,Critical,True,Affect forget charge professor.,Blocked
7f7aa7b5-e9d6-47b7-b260-e0e983486d76,2022-11-24 13:26:27,169.220.53.252,135.55.68.236,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/532.0 (KHTML, like Gecko) Chrome/17.0.847.0 Safari/532.0",Malware,Low,False,Across reach tax even traditional election along.,Eradicated
5354b2ea-f1f9-40e8-85a6-08dde809a7e0,2020-10-02 22:17:55,192.113.142.10,67.149.209.84,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_2 like Mac OS X; sv-SE) AppleWebKit/531.42.5 (KHTML, like Gecko) Version/3.0.5 Mobile/8B119 Safari/6531.42.5",Insider Threat,Low,False,Your treat discover specific out focus.,Contained
64bdeae7-a698-43f7-a7e4-77307d156310,2020-06-09 06:59:41,131.184.143.85,155.142.186.92,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_2 like Mac OS X) AppleWebKit/533.2 (KHTML, like Gecko) CriOS/61.0.884.0 Mobile/53G523 Safari/533.2",Malware,Critical,False,Four foreign simply event identify draw.,Contained
204f1774-4a11-4c55-b209-0603da634b2e,2021-01-02 14:17:24,96.17.191.122,122.224.78.186,"Mozilla/5.0 (Windows 95) AppleWebKit/534.2 (KHTML, like Gecko) Chrome/36.0.845.0 Safari/534.2",Ransomware,High,False,Establish money several eye thought account.,Eradicated
9dc1cf05-9c23-4307-b3e3-190748957f4d,2023-03-24 19:48:30,186.185.210.135,57.25.219.220,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_12_4 rv:2.0; brx-IN) AppleWebKit/532.1.2 (KHTML, like Gecko) Version/4.0.2 Safari/532.1.2",Phishing,High,False,Manager similar modern least area quickly turn.,Recovered
6d22625f-4bc1-4a14-9833-3dc434894ac0,2021-08-15 11:14:16,81.158.48.169,54.51.85.94,"Mozilla/5.0 (Linux; Android 3.2.4) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/47.0.876.0 Safari/535.1",Insider Threat,Critical,False,Campaign one such guy law give way.,Blocked
ec110a3a-33d7-4d66-98e5-3ac301d9c689,2022-03-06 18:26:38,37.216.0.231,58.48.198.195,Opera/9.67.(Windows NT 10.0; th-TH) Presto/2.9.160 Version/11.00,Ransomware,Critical,False,Ahead describe somebody develop between.,Contained
69c65f14-4613-43ea-9ffb-a99574b14c51,2023-12-07 16:47:48,168.149.178.190,201.34.55.243,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_11_9) AppleWebKit/531.2 (KHTML, like Gecko) Chrome/41.0.838.0 Safari/531.2",Malware,Critical,False,Mr use surface.,Eradicated
d877c221-2a37-4804-b571-a1bffdc5c1a5,2023-07-14 18:59:34,199.8.205.124,24.148.201.92,"Mozilla/5.0 (iPad; CPU iPad OS 5_1_1 like Mac OS X) AppleWebKit/536.0 (KHTML, like Gecko) CriOS/30.0.894.0 Mobile/86Y437 Safari/536.0",DDoS,Low,True,Country action admit speak provide air.,Blocked
f5b5f2c1-eb3d-4c59-b614-3e7bbd955b45,2021-11-29 07:07:19,42.26.113.48,47.254.164.69,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_2 like Mac OS X; ve-ZA) AppleWebKit/531.4.2 (KHTML, like Gecko) Version/3.0.5 Mobile/8B117 Safari/6531.4.2",Phishing,Medium,False,Hold fish kind amount.,Recovered
ab23455a-e2c1-4a4b-a340-45352d7ae2bd,2020-02-07 22:36:50,215.46.184.100,32.239.48.9,Mozilla/5.0 (X11; Linux i686; rv:1.9.6.20) Gecko/2011-03-03 05:15:31 Firefox/13.0,Malware,Low,False,Wife study part suffer after say.,Recovered
f628bc08-7352-4bb4-b0cf-188b88b1b12d,2021-12-25 02:53:19,81.127.127.55,23.161.52.45,Opera/8.23.(X11; Linux x86_64; apn-IN) Presto/2.9.177 Version/10.00,Phishing,Critical,False,Staff series ok together.,Blocked
f7f355a6-2521-4339-a706-7c3f055865ca,2022-08-05 09:06:11,32.140.252.166,199.246.213.134,Mozilla/5.0 (compatible; MSIE 6.0; Windows 95; Trident/3.0),Phishing,Medium,True,Medical position economic be activity according.,Contained
